PRENEI_MENS,PRELIQ_MENS,PRETOTM_MENS,T_MENS,EVAP_MENS,ETP_MENS,PE_MENS,SWI_MENS,DRAINC_MENS,RUNC_MENS,ECOULEMENT_MENS,ville,Annee,Mois,longitude,latitude,Departement,distance_km
0.0,60.3,60.3,15.4,38.4,67.0,21.9,0.23,0.0,1.3,0.0,Ville 7783,1962,9,5.85,45.24,Isere,8.07553223305633
0.0,58.9,58.9,10.8,27.4,32.8,31.5,0.28,1.3,3.0,0.0,Ville 7783,1962,10,5.85,45.24,Isere,8.07553223305633
5.7,22.1,27.8,3.7,10.6,13.1,17.2,0.41,1.1,1.7,6.2,Ville 7783,1962,11,5.85,45.24,Isere,8.07553223305633
70.5,132.5,203.0,-2.0,4.6,8.6,198.4,0.64,13.2,60.8,105.4,Ville 7783,1962,12,5.85,45.24,Isere,8.07553223305633
6.8,26.9,33.7,-3.6,1.9,9.0,31.8,0.82,29.7,13.2,25.7,Ville 7783,1963,1,5.85,45.24,Isere,8.07553223305633
45.0,28.8,73.8,-1.7,1.7,12.1,72.1,0.81,7.2,26.3,38.0,Ville 7783,1963,2,5.85,45.24,Isere,8.07553223305633
5.6,154.5,160.1,5.2,19.1,29.5,141.0,0.93,52.2,82.0,73.8,Ville 7783,1963,3,5.85,45.24,Isere,8.07553223305633
0.0,95.5,95.5,10.2,54.0,55.5,41.5,0.95,83.1,13.3,0.0,Ville 7783,1963,4,5.85,45.24,Isere,8.07553223305633
0.0,94.9,94.9,12.6,87.6,92.2,7.3,0.77,20.8,8.1,0.0,Ville 7783,1963,5,5.85,45.24,Isere,8.07553223305633
0.0,113.6,113.6,16.6,84.8,82.1,28.8,0.76,13.6,10.4,0.0,Ville 7783,1963,6,5.85,45.24,Isere,8.07553223305633
0.0,83.5,83.5,19.9,117.0,124.1,-33.5,0.69,10.5,6.7,0.0,Ville 7783,1963,7,5.85,45.24,Isere,8.07553223305633
0.0,164.6,164.6,16.4,81.1,77.6,83.5,0.71,15.0,15.8,0.0,Ville 7783,1963,8,5.85,45.24,Isere,8.07553223305633
0.0,83.8,83.8,14.6,45.1,41.2,38.7,0.86,37.8,11.2,0.0,Ville 7783,1963,9,5.85,45.24,Isere,8.07553223305633
0.0,46.2,46.2,9.9,38.2,40.4,8.0,0.75,15.6,4.6,0.0,Ville 7783,1963,10,5.85,45.24,Isere,8.07553223305633
0.0,136.7,136.7,8.3,22.1,14.9,114.6,0.86,38.1,17.7,0.0,Ville 7783,1963,11,5.85,45.24,Isere,8.07553223305633
6.8,12.3,19.1,-1.2,3.1,7.6,16.0,0.87,37.7,2.3,3.6,Ville 7783,1963,12,5.85,45.24,Isere,8.07553223305633
1.5,2.8,4.3,-1.7,3.8,10.9,0.5,0.8,11.2,1.0,4.3,Ville 7783,1964,1,5.85,45.24,Isere,8.07553223305633
0.0,54.4,54.4,4.2,12.1,17.9,42.3,0.77,11.2,7.0,0.1,Ville 7783,1964,2,5.85,45.24,Isere,8.07553223305633
9.4,164.4,173.8,5.2,22.7,24.5,151.1,0.96,92.1,28.6,11.7,Ville 7783,1964,3,5.85,45.24,Isere,8.07553223305633
0.0,61.3,61.3,11.0,58.3,63.9,3.0,0.88,53.6,6.7,0.0,Ville 7783,1964,4,5.85,45.24,Isere,8.07553223305633
0.0,69.5,69.5,15.1,84.2,90.2,-14.7,0.7,12.1,5.3,0.0,Ville 7783,1964,5,5.85,45.24,Isere,8.07553223305633
0.0,74.8,74.8,18.2,104.3,119.9,-29.5,0.57,4.6,3.7,0.0,Ville 7783,1964,6,5.85,45.24,Isere,8.07553223305633
0.0,49.2,49.2,20.6,93.3,149.6,-44.1,0.39,2.1,1.4,0.0,Ville 7783,1964,7,5.85,45.24,Isere,8.07553223305633
0.0,126.2,126.2,18.3,76.0,102.1,50.2,0.37,3.4,7.1,0.0,Ville 7783,1964,8,5.85,45.24,Isere,8.07553223305633
0.0,59.1,59.1,15.8,58.1,61.4,1.0,0.46,0.6,3.6,0.0,Ville 7783,1964,9,5.85,45.24,Isere,8.07553223305633
0.0,88.4,88.4,9.0,28.0,22.9,60.4,0.59,7.4,7.8,0.0,Ville 7783,1964,10,5.85,45.24,Isere,8.07553223305633
9.9,32.3,42.2,5.4,11.4,11.6,30.8,0.66,7.5,3.8,9.9,Ville 7783,1964,11,5.85,45.24,Isere,8.07553223305633
41.1,2.4,43.5,0.4,1.9,8.5,41.6,0.73,13.3,2.5,21.3,Ville 7783,1964,12,5.85,45.24,Isere,8.07553223305633
54.5,53.7,108.2,0.9,2.5,9.8,105.7,0.81,19.9,41.8,79.6,Ville 7783,1965,1,5.85,45.24,Isere,8.07553223305633
10.9,2.4,13.3,-0.6,4.7,19.9,8.6,0.83,22.3,2.4,10.1,Ville 7783,1965,2,5.85,45.24,Isere,8.07553223305633
10.6,107.3,117.9,5.7,22.5,38.4,95.4,0.89,39.9,59.7,53.3,Ville 7783,1965,3,5.85,45.24,Isere,8.07553223305633
4.1,89.7,93.8,8.5,54.5,55.2,39.3,0.87,38.5,10.5,4.1,Ville 7783,1965,4,5.85,45.24,Isere,8.07553223305633
0.0,111.5,111.5,13.2,86.0,86.8,25.5,0.82,29.3,11.8,0.0,Ville 7783,1965,5,5.85,45.24,Isere,8.07553223305633
0.0,63.7,63.7,17.6,93.0,103.3,-29.3,0.75,20.9,6.3,0.0,Ville 7783,1965,6,5.85,45.24,Isere,8.07553223305633
0.0,80.7,80.7,18.3,100.6,111.3,-19.9,0.52,4.3,3.7,0.0,Ville 7783,1965,7,5.85,45.24,Isere,8.07553223305633
0.0,123.4,123.4,17.8,77.6,99.7,45.8,0.48,6.3,9.2,0.0,Ville 7783,1965,8,5.85,45.24,Isere,8.07553223305633
0.0,170.5,170.5,13.8,59.4,50.4,111.1,0.77,20.2,19.7,0.0,Ville 7783,1965,9,5.85,45.24,Isere,8.07553223305633
0.0,25.8,25.8,11.3,31.0,27.4,-5.2,0.78,21.2,2.6,0.0,Ville 7783,1965,10,5.85,45.24,Isere,8.07553223305633
29.5,113.4,142.9,5.2,13.5,10.2,129.4,0.85,39.5,21.5,54.4,Ville 7783,1965,11,5.85,45.24,Isere,8.07553223305633
29.9,188.5,218.4,2.9,8.4,6.8,210.0,1.04,156.8,40.8,62.0,Ville 7783,1965,12,5.85,45.24,Isere,8.07553223305633
20.5,67.7,88.2,-0.4,2.0,7.0,86.2,0.98,77.0,39.0,39.4,Ville 7783,1966,1,5.85,45.24,Isere,8.07553223305633
0.2,112.8,113.0,6.7,15.2,14.7,97.8,0.97,69.9,16.6,0.2,Ville 7783,1966,2,5.85,45.24,Isere,8.07553223305633
20.0,47.6,67.6,5.1,38.1,44.7,29.5,0.9,50.9,8.1,28.4,Ville 7783,1966,3,5.85,45.24,Isere,8.07553223305633
0.0,122.0,122.0,11.0,50.3,50.4,71.7,0.91,52.0,16.7,0.0,Ville 7783,1966,4,5.85,45.24,Isere,8.07553223305633
0.0,96.4,96.4,14.2,87.2,92.7,9.2,0.87,51.6,13.1,0.0,Ville 7783,1966,5,5.85,45.24,Isere,8.07553223305633
0.0,78.4,78.4,18.5,105.2,123.6,-26.8,0.59,7.7,5.3,0.0,Ville 7783,1966,6,5.85,45.24,Isere,8.07553223305633
0.0,123.8,123.8,17.8,104.5,110.9,19.3,0.58,6.8,9.0,0.0,Ville 7783,1966,7,5.85,45.24,Isere,8.07553223305633
0.0,70.7,70.7,17.6,75.8,83.8,-5.1,0.5,3.6,3.1,0.0,Ville 7783,1966,8,5.85,45.24,Isere,8.07553223305633
0.0,17.9,17.9,17.3,46.1,76.9,-28.2,0.39,1.6,0.5,0.0,Ville 7783,1966,9,5.85,45.24,Isere,8.07553223305633
0.0,120.4,120.4,13.3,28.7,28.8,91.7,0.45,6.2,10.1,0.0,Ville 7783,1966,10,5.85,45.24,Isere,8.07553223305633
26.7,111.8,138.5,3.4,15.2,13.7,123.3,0.81,25.1,21.6,45.0,Ville 7783,1966,11,5.85,45.24,Isere,8.07553223305633
28.6,103.6,132.2,1.4,6.9,7.6,125.3,0.98,85.8,26.8,44.3,Ville 7783,1966,12,5.85,45.24,Isere,8.07553223305633
9.1,45.0,54.1,0.4,3.3,7.8,50.8,0.94,55.0,16.8,13.5,Ville 7783,1967,1,5.85,45.24,Isere,8.07553223305633
9.4,65.7,75.1,3.4,9.7,12.6,65.4,0.9,43.9,12.2,15.4,Ville 7783,1967,2,5.85,45.24,Isere,8.07553223305633
0.0,67.6,67.6,7.9,36.4,40.1,31.2,0.9,51.7,8.2,0.0,Ville 7783,1967,3,5.85,45.24,Isere,8.07553223305633
1.7,26.0,27.7,9.2,53.7,63.3,-26.0,0.76,18.6,2.1,1.9,Ville 7783,1967,4,5.85,45.24,Isere,8.07553223305633
0.0,151.0,151.0,13.8,73.8,73.8,77.2,0.71,11.8,15.2,0.0,Ville 7783,1967,5,5.85,45.24,Isere,8.07553223305633
0.0,85.1,85.1,16.7,106.1,110.6,-21.0,0.8,24.9,9.2,0.0,Ville 7783,1967,6,5.85,45.24,Isere,8.07553223305633
0.0,52.5,52.5,21.9,108.9,139.9,-56.4,0.52,5.7,2.5,0.0,Ville 7783,1967,7,5.85,45.24,Isere,8.07553223305633
0.0,38.0,38.0,19.8,62.1,101.5,-24.1,0.36,1.4,1.0,0.0,Ville 7783,1967,8,5.85,45.24,Isere,8.07553223305633
0.0,89.5,89.5,15.1,44.1,52.6,45.4,0.39,3.1,5.2,0.0,Ville 7783,1967,9,5.85,45.24,Isere,8.07553223305633
0.0,61.5,61.5,12.8,35.2,36.6,26.3,0.44,0.1,3.8,0.0,Ville 7783,1967,10,5.85,45.24,Isere,8.07553223305633
3.7,102.4,106.1,6.2,14.7,9.9,91.4,0.69,13.8,12.4,4.4,Ville 7783,1967,11,5.85,45.24,Isere,8.07553223305633
21.7,41.2,62.9,-0.3,2.0,5.9,60.9,0.79,17.0,15.3,26.9,Ville 7783,1967,12,5.85,45.24,Isere,8.07553223305633
90.1,44.3,134.4,-0.5,0.7,7.3,133.7,0.92,43.8,34.6,76.2,Ville 7783,1968,1,5.85,45.24,Isere,8.07553223305633
7.9,66.7,74.6,4.0,3.3,10.0,71.3,0.94,63.3,46.0,99.4,Ville 7783,1968,2,5.85,45.24,Isere,8.07553223305633
1.6,28.9,30.5,6.7,34.2,41.6,-3.7,0.86,41.0,3.4,1.9,Ville 7783,1968,3,5.85,45.24,Isere,8.07553223305633
0.0,64.1,64.1,10.8,53.3,61.3,10.8,0.72,13.7,5.7,0.0,Ville 7783,1968,4,5.85,45.24,Isere,8.07553223305633
0.0,115.1,115.1,13.0,74.0,73.5,41.1,0.78,16.6,11.9,0.0,Ville 7783,1968,5,5.85,45.24,Isere,8.07553223305633
0.0,107.7,107.7,17.0,101.4,103.1,6.3,0.76,16.0,10.9,0.0,Ville 7783,1968,6,5.85,45.24,Isere,8.07553223305633
0.0,113.7,113.7,19.3,120.2,127.2,-6.5,0.64,9.4,8.7,0.0,Ville 7783,1968,7,5.85,45.24,Isere,8.07553223305633
0.0,169.3,169.3,16.9,81.9,74.8,87.4,0.75,19.1,18.2,0.0,Ville 7783,1968,8,5.85,45.24,Isere,8.07553223305633
0.0,152.2,152.2,14.4,62.1,52.9,90.1,0.87,38.0,20.0,0.0,Ville 7783,1968,9,5.85,45.24,Isere,8.07553223305633
0.0,45.5,45.5,12.3,36.2,33.9,9.3,0.85,35.9,5.3,0.0,Ville 7783,1968,10,5.85,45.24,Isere,8.07553223305633
25.5,79.2,104.7,5.3,12.3,11.8,92.4,0.93,58.1,15.5,25.2,Ville 7783,1968,11,5.85,45.24,Isere,8.07553223305633
14.4,153.8,168.2,1.7,7.4,8.7,160.8,0.91,84.2,29.5,2.1,Ville 7783,1968,12,5.85,45.24,Isere,8.07553223305633
20.5,64.1,84.6,0.6,0.2,8.4,84.4,0.97,54.2,52.0,62.3,Ville 7783,1969,1,5.85,45.24,Isere,8.07553223305633
19.1,53.6,72.7,0.2,3.4,12.4,69.3,0.93,27.4,49.0,56.1,Ville 7783,1969,2,5.85,45.24,Isere,8.07553223305633
0.5,64.8,65.3,6.1,19.9,21.6,45.4,0.92,50.6,9.2,0.5,Ville 7783,1969,3,5.85,45.24,Isere,8.07553223305633
0.4,83.8,84.2,9.6,49.8,52.3,34.4,0.84,29.3,9.2,0.4,Ville 7783,1969,4,5.85,45.24,Isere,8.07553223305633
0.0,79.1,79.1,14.4,77.7,79.8,1.4,0.82,33.7,8.1,0.0,Ville 7783,1969,5,5.85,45.24,Isere,8.07553223305633
0.0,159.6,159.6,15.5,78.9,76.0,80.7,0.79,25.6,19.5,0.0,Ville 7783,1969,6,5.85,45.24,Isere,8.07553223305633
0.0,95.7,95.7,19.9,122.4,129.0,-26.7,0.75,24.3,7.9,0.0,Ville 7783,1969,7,5.85,45.24,Isere,8.07553223305633
0.0,80.0,80.0,18.5,88.8,93.2,-8.8,0.57,5.0,4.9,0.0,Ville 7783,1969,8,5.85,45.24,Isere,8.07553223305633
0.0,76.9,76.9,16.0,59.4,59.1,17.5,0.6,4.4,5.6,0.0,Ville 7783,1969,9,5.85,45.24,Isere,8.07553223305633
0.0,3.4,3.4,11.5,30.1,41.2,-26.7,0.51,3.1,0.1,0.0,Ville 7783,1969,10,5.85,45.24,Isere,8.07553223305633
5.6,154.8,160.4,5.7,13.9,13.4,146.5,0.69,19.9,19.9,5.8,Ville 7783,1969,11,5.85,45.24,Isere,8.07553223305633
41.7,32.6,74.3,-1.6,1.7,9.5,72.6,0.88,27.8,30.9,40.4,Ville 7783,1969,12,5.85,45.24,Isere,8.07553223305633
1.5,76.5,78.0,2.0,2.5,9.2,75.5,0.88,28.4,50.5,52.0,Ville 7783,1970,1,5.85,45.24,Isere,8.07553223305633
61.8,142.8,204.6,2.2,5.5,10.9,199.1,1.02,102.0,67.4,118.1,Ville 7783,1970,2,5.85,45.24,Isere,8.07553223305633
54.6,87.4,142.0,2.4,8.8,23.1,133.2,0.98,67.0,77.8,97.0,Ville 7783,1970,3,5.85,45.24,Isere,8.07553223305633
21.1,147.9,169.0,7.6,48.9,50.3,120.1,1.0,109.5,26.4,24.5,Ville 7783,1970,4,5.85,45.24,Isere,8.07553223305633
0.0,79.8,79.8,13.0,79.6,83.1,0.2,0.85,37.3,8.2,0.0,Ville 7783,1970,5,5.85,45.24,Isere,8.07553223305633
0.0,108.9,108.9,18.5,101.5,101.1,7.4,0.69,10.8,8.5,0.0,Ville 7783,1970,6,5.85,45.24,Isere,8.07553223305633
0.0,49.3,49.3,19.6,111.1,129.0,-61.8,0.54,5.4,1.7,0.0,Ville 7783,1970,7,5.85,45.24,Isere,8.07553223305633
0.0,72.1,72.1,19.2,76.0,96.7,-3.9,0.41,2.3,2.9,0.0,Ville 7783,1970,8,5.85,45.24,Isere,8.07553223305633
0.0,67.4,67.4,16.6,58.9,84.0,8.5,0.38,0.4,3.1,0.0,Ville 7783,1970,9,5.85,45.24,Isere,8.07553223305633
0.6,94.2,94.8,9.7,39.7,38.5,55.1,0.56,6.2,8.8,0.7,Ville 7783,1970,10,5.85,45.24,Isere,8.07553223305633
0.7,128.5,129.2,6.5,18.5,16.6,110.7,0.71,18.1,16.2,0.8,Ville 7783,1970,11,5.85,45.24,Isere,8.07553223305633
30.4,26.0,56.4,0.9,7.6,10.5,48.8,0.86,35.6,3.5,1.0,Ville 7783,1970,12,5.85,45.24,Isere,8.07553223305633
20.8,49.1,69.9,-1.4,0.7,9.2,69.2,0.83,13.9,45.3,59.8,Ville 7783,1971,1,5.85,45.24,Isere,8.07553223305633
7.8,36.9,44.7,2.6,14.8,24.3,29.9,0.89,29.2,22.7,33.6,Ville 7783,1971,2,5.85,45.24,Isere,8.07553223305633
50.8,103.7,154.5,1.9,19.3,36.2,135.2,0.94,82.9,30.0,63.5,Ville 7783,1971,3,5.85,45.24,Isere,8.07553223305633
0.0,126.1,126.1,11.5,57.2,63.7,68.9,0.85,39.4,16.8,0.0,Ville 7783,1971,4,5.85,45.24,Isere,8.07553223305633
0.0,81.4,81.4,13.9,74.4,70.4,7.0,0.87,47.3,8.3,0.0,Ville 7783,1971,5,5.85,45.24,Isere,8.07553223305633
0.0,165.1,165.1,16.0,97.9,92.1,67.2,0.88,42.6,20.4,0.0,Ville 7783,1971,6,5.85,45.24,Isere,8.07553223305633
0.0,50.1,50.1,20.9,123.5,140.1,-73.4,0.65,13.2,3.4,0.0,Ville 7783,1971,7,5.85,45.24,Isere,8.07553223305633
0.0,99.3,99.3,20.8,93.6,114.5,5.7,0.45,4.0,4.8,0.0,Ville 7783,1971,8,5.85,45.24,Isere,8.07553223305633
0.0,44.6,44.6,15.1,55.0,71.3,-10.4,0.42,0.2,1.9,0.0,Ville 7783,1971,9,5.85,45.24,Isere,8.07553223305633
0.0,25.7,25.7,11.0,28.9,40.0,-3.2,0.4,0.3,1.4,0.0,Ville 7783,1971,10,5.85,45.24,Isere,8.07553223305633
48.0,123.7,171.7,3.6,12.6,14.9,159.1,0.6,10.2,15.9,27.9,Ville 7783,1971,11,5.85,45.24,Isere,8.07553223305633
0.7,5.5,6.2,1.9,3.6,15.1,2.6,0.78,21.8,17.8,39.2,Ville 7783,1971,12,5.85,45.24,Isere,8.07553223305633
28.2,38.5,66.7,1.6,3.0,10.0,63.7,0.82,20.0,13.7,33.5,Ville 7783,1972,1,5.85,45.24,Isere,8.07553223305633
28.5,82.8,111.3,4.1,6.3,12.3,105.0,0.95,62.2,36.7,72.3,Ville 7783,1972,2,5.85,45.24,Isere,8.07553223305633
9.4,60.9,70.3,6.8,31.6,37.3,38.7,0.9,61.3,11.1,15.0,Ville 7783,1972,3,5.85,45.24,Isere,8.07553223305633
0.2,84.7,84.9,9.3,51.1,53.6,33.8,0.84,29.6,9.7,0.2,Ville 7783,1972,4,5.85,45.24,Isere,8.07553223305633
0.0,73.4,73.4,13.3,79.4,83.8,-6.0,0.71,11.7,6.0,0.0,Ville 7783,1972,5,5.85,45.24,Isere,8.07553223305633
0.0,107.1,107.1,16.2,89.2,91.3,17.9,0.67,9.0,8.7,0.0,Ville 7783,1972,6,5.85,45.24,Isere,8.07553223305633
0.0,65.7,65.7,19.1,107.9,119.1,-42.2,0.56,4.8,3.6,0.0,Ville 7783,1972,7,5.85,45.24,Isere,8.07553223305633
0.0,51.8,51.8,17.6,59.9,92.1,-8.1,0.39,2.2,1.5,0.0,Ville 7783,1972,8,5.85,45.24,Isere,8.07553223305633
0.0,54.8,54.8,12.5,53.9,58.5,0.9,0.44,1.5,3.4,0.0,Ville 7783,1972,9,5.85,45.24,Isere,8.07553223305633
0.0,54.0,54.0,9.9,24.8,35.8,29.2,0.4,1.1,3.1,0.0,Ville 7783,1972,10,5.85,45.24,Isere,8.07553223305633
0.6,116.8,117.4,6.2,17.4,16.2,100.0,0.65,13.6,13.5,0.6,Ville 7783,1972,11,5.85,45.24,Isere,8.07553223305633
0.0,42.4,42.4,1.9,6.1,13.9,36.3,0.83,27.9,5.6,0.0,Ville 7783,1972,12,5.85,45.24,Isere,8.07553223305633
39.0,26.4,65.4,0.7,3.5,12.8,61.9,0.8,15.4,9.1,25.7,Ville 7783,1973,1,5.85,45.24,Isere,8.07553223305633
32.8,51.6,84.4,0.9,4.0,16.3,80.4,0.88,26.1,35.0,52.2,Ville 7783,1973,2,5.85,45.24,Isere,8.07553223305633
2.9,17.2,20.1,4.4,25.2,42.8,-5.1,0.84,24.3,29.5,34.4,Ville 7783,1973,3,5.85,45.24,Isere,8.07553223305633
12.2,84.2,96.4,7.0,56.2,61.2,40.2,0.81,21.5,10.3,13.5,Ville 7783,1973,4,5.85,45.24,Isere,8.07553223305633
0.0,83.8,83.8,14.7,79.1,78.7,4.7,0.76,16.4,7.4,0.0,Ville 7783,1973,5,5.85,45.24,Isere,8.07553223305633
0.0,103.1,103.1,17.9,104.3,104.6,-1.2,0.69,10.9,8.5,0.0,Ville 7783,1973,6,5.85,45.24,Isere,8.07553223305633
0.0,240.9,240.9,19.3,108.9,116.7,132.0,0.73,39.0,33.6,0.0,Ville 7783,1973,7,5.85,45.24,Isere,8.07553223305633
0.0,60.1,60.1,20.5,96.4,101.6,-36.3,0.71,20.3,3.9,0.0,Ville 7783,1973,8,5.85,45.24,Isere,8.07553223305633
0.0,93.5,93.5,16.1,68.3,72.1,25.2,0.61,7.7,8.4,0.0,Ville 7783,1973,9,5.85,45.24,Isere,8.07553223305633
0.0,71.4,71.4,9.6,37.7,35.0,33.7,0.74,14.8,7.8,0.0,Ville 7783,1973,10,5.85,45.24,Isere,8.07553223305633
27.2,35.0,62.2,4.5,16.7,16.5,45.5,0.75,13.4,3.5,0.0,Ville 7783,1973,11,5.85,45.24,Isere,8.07553223305633
0.4,48.9,49.3,1.7,1.7,11.1,47.6,0.84,25.7,21.5,51.5,Ville 7783,1973,12,5.85,45.24,Isere,8.07553223305633
0.0,70.5,70.5,4.3,9.0,11.3,61.5,0.88,40.2,9.5,0.0,Ville 7783,1974,1,5.85,45.24,Isere,8.07553223305633
37.5,105.5,143.0,4.6,12.8,15.9,130.2,0.97,82.1,19.9,29.8,Ville 7783,1974,2,5.85,45.24,Isere,8.07553223305633
8.4,56.6,65.0,7.2,16.4,25.2,48.6,0.94,67.2,16.5,33.6,Ville 7783,1974,3,5.85,45.24,Isere,8.07553223305633
0.0,39.8,39.8,8.9,44.1,54.3,-4.3,0.74,18.8,3.2,0.0,Ville 7783,1974,4,5.85,45.24,Isere,8.07553223305633
0.0,94.5,94.5,13.1,72.4,76.2,22.1,0.74,13.4,8.9,0.0,Ville 7783,1974,5,5.85,45.24,Isere,8.07553223305633
0.0,101.7,101.7,16.1,96.9,101.1,4.8,0.66,9.2,8.2,0.0,Ville 7783,1974,6,5.85,45.24,Isere,8.07553223305633
0.0,66.3,66.3,19.2,119.6,134.9,-53.3,0.58,6.0,4.1,0.0,Ville 7783,1974,7,5.85,45.24,Isere,8.07553223305633
0.0,51.0,51.0,19.2,61.1,115.2,-10.1,0.37,2.5,1.5,0.0,Ville 7783,1974,8,5.85,45.24,Isere,8.07553223305633
0.0,176.7,176.7,14.1,61.6,58.4,115.1,0.53,8.9,17.5,0.0,Ville 7783,1974,9,5.85,45.24,Isere,8.07553223305633
5.0,145.5,150.5,5.8,24.9,18.8,125.6,0.87,50.1,22.6,7.9,Ville 7783,1974,10,5.85,45.24,Isere,8.07553223305633
5.0,173.6,178.6,6.0,13.4,13.0,165.2,0.96,88.4,31.0,6.1,Ville 7783,1974,11,5.85,45.24,Isere,8.07553223305633
18.3,44.8,63.1,3.9,7.2,12.2,55.9,0.97,92.6,14.1,32.2,Ville 7783,1974,12,5.85,45.24,Isere,8.07553223305633
5.2,117.7,122.9,4.1,6.9,10.9,116.0,0.94,69.2,20.2,11.1,Ville 7783,1975,1,5.85,45.24,Isere,8.07553223305633
0.0,9.0,9.0,3.9,19.2,23.0,-10.2,0.9,54.2,1.1,0.0,Ville 7783,1975,2,5.85,45.24,Isere,8.07553223305633
13.0,88.3,101.3,4.7,21.5,25.0,79.8,0.88,41.2,13.4,15.5,Ville 7783,1975,3,5.85,45.24,Isere,8.07553223305633
9.3,71.5,80.8,9.3,60.8,69.2,20.0,0.89,50.8,11.2,13.8,Ville 7783,1975,4,5.85,45.24,Isere,8.07553223305633
0.0,115.0,115.0,13.2,75.3,78.2,39.7,0.69,11.0,10.2,0.0,Ville 7783,1975,5,5.85,45.24,Isere,8.07553223305633
0.0,95.1,95.1,16.3,100.4,100.4,-5.3,0.7,11.1,7.6,0.0,Ville 7783,1975,6,5.85,45.24,Isere,8.07553223305633
0.0,41.3,41.3,20.4,108.0,134.4,-66.7,0.57,5.9,3.0,0.0,Ville 7783,1975,7,5.85,45.24,Isere,8.07553223305633
0.0,131.8,131.8,19.9,89.3,92.9,42.5,0.47,4.0,7.3,0.0,Ville 7783,1975,8,5.85,45.24,Isere,8.07553223305633
0.0,198.1,198.1,16.5,55.0,49.3,143.1,0.75,28.7,28.4,0.0,Ville 7783,1975,9,5.85,45.24,Isere,8.07553223305633
0.0,59.6,59.6,9.3,36.9,35.5,22.7,0.84,32.4,7.8,0.0,Ville 7783,1975,10,5.85,45.24,Isere,8.07553223305633
0.0,155.9,155.9,5.7,13.8,10.8,142.1,0.92,61.0,23.7,0.0,Ville 7783,1975,11,5.85,45.24,Isere,8.07553223305633
11.7,61.6,73.3,2.6,9.8,14.1,63.5,0.97,93.2,12.5,21.2,Ville 7783,1975,12,5.85,45.24,Isere,8.07553223305633
2.9,11.9,14.8,2.2,8.7,13.2,6.1,0.81,23.5,1.4,2.1,Ville 7783,1976,1,5.85,45.24,Isere,8.07553223305633
17.4,62.6,80.0,3.5,14.9,21.8,65.1,0.88,40.7,12.7,36.5,Ville 7783,1976,2,5.85,45.24,Isere,8.07553223305633
16.0,48.5,64.5,5.8,37.7,49.2,26.8,0.85,32.5,8.1,17.3,Ville 7783,1976,3,5.85,45.24,Isere,8.07553223305633
2.1,60.7,62.8,8.9,54.4,65.1,8.4,0.74,14.5,5.8,2.8,Ville 7783,1976,4,5.85,45.24,Isere,8.07553223305633
0.0,23.4,23.4,15.3,80.3,104.3,-56.9,0.59,7.2,0.9,0.0,Ville 7783,1976,5,5.85,45.24,Isere,8.07553223305633
0.0,20.1,20.1,20.1,68.6,139.0,-48.5,0.36,1.7,0.2,0.0,Ville 7783,1976,6,5.85,45.24,Isere,8.07553223305633
0.0,77.0,77.0,20.6,81.7,111.2,-4.7,0.29,0.6,2.2,0.0,Ville 7783,1976,7,5.85,45.24,Isere,8.07553223305633
0.0,111.5,111.5,18.5,57.8,96.2,53.7,0.25,1.5,4.9,0.0,Ville 7783,1976,8,5.85,45.24,Isere,8.07553223305633
0.0,130.4,130.4,14.0,56.5,51.3,73.9,0.56,8.9,13.9,0.0,Ville 7783,1976,9,5.85,45.24,Isere,8.07553223305633
0.0,95.4,95.4,11.1,25.2,20.2,70.2,0.74,15.4,10.6,0.0,Ville 7783,1976,10,5.85,45.24,Isere,8.07553223305633
1.8,114.6,116.4,5.4,13.0,12.2,103.4,0.92,64.4,18.1,2.3,Ville 7783,1976,11,5.85,45.24,Isere,8.07553223305633
13.9,76.1,90.0,1.7,6.3,10.5,83.7,0.94,69.8,15.1,8.7,Ville 7783,1976,12,5.85,45.24,Isere,8.07553223305633
24.3,89.3,113.6,2.3,1.8,6.8,111.8,0.93,49.9,36.1,52.2,Ville 7783,1977,1,5.85,45.24,Isere,8.07553223305633
11.3,181.4,192.7,5.5,11.3,12.0,181.4,1.06,148.9,34.3,25.5,Ville 7783,1977,2,5.85,45.24,Isere,8.07553223305633
0.5,99.6,100.1,8.0,30.3,30.2,69.8,0.94,66.1,14.0,0.5,Ville 7783,1977,3,5.85,45.24,Isere,8.07553223305633
2.8,141.4,144.2,9.3,48.4,52.5,95.8,0.89,48.7,20.8,2.8,Ville 7783,1977,4,5.85,45.24,Isere,8.07553223305633
0.0,112.6,112.6,12.8,65.9,62.9,46.7,0.95,73.2,14.7,0.0,Ville 7783,1977,5,5.85,45.24,Isere,8.07553223305633
0.0,101.6,101.6,16.3,92.1,92.6,9.5,0.76,20.1,8.8,0.0,Ville 7783,1977,6,5.85,45.24,Isere,8.07553223305633
0.0,167.6,167.6,18.9,117.5,118.7,50.1,0.72,14.3,20.0,0.0,Ville 7783,1977,7,5.85,45.24,Isere,8.07553223305633
0.0,108.4,108.4,17.3,93.9,92.3,14.5,0.77,18.1,10.5,0.0,Ville 7783,1977,8,5.85,45.24,Isere,8.07553223305633
0.0,16.0,16.0,14.5,62.6,72.2,-46.6,0.68,12.8,1.4,0.0,Ville 7783,1977,9,5.85,45.24,Isere,8.07553223305633
